Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Z-score	Combined Score	Genes
positive regulation of chemokine production (GO:0032722)	2/41	0.0026094378308002467818649261488417323562316596508026123046875	0.0284935306937614714339890298333557439036667346954345703125	0.004662742929537570281406377858957057469524443149566650390625	0.055153587795101544077880362237920053303241729736328125	-1.9821244918902714	11.790906329213547	IL6R;TLR4
immune response-activating cell surface receptor signaling pathway (GO:0002429)	3/324	0.02180299453731389391908379593587596900761127471923828125	0.08273032139471532542263076948074740357697010040283203125	0.042079360063136943270745149447975563816726207733154296875	0.1393668405291095535591949783338350243866443634033203125	-3.064573708295204	11.724164013049185	PAK1;PRKCD;PIK3R1
cellular response to fibroblast growth factor stimulus (GO:0044344)	3/183	0.004658773122059082193169299301871433272026479244232177734375	0.04018191817775958185610107875618268735706806182861328125	0.0096395640843377865258911896262361551634967327117919921875	0.08062180870537057064684205442972597666084766387939453125	-2.1291090100544756	11.431192968979031	PPP2CB;PRKCD;PIK3R1
smooth muscle contraction (GO:0006939)	2/47	0.0034160995063284376425938315691155366948805749416351318359375	0.03367298084809459968180789246616768650710582733154296875	0.006018562499344635823017579667748577776364982128143310546875	0.061154457415611450377124214128343737684190273284912109375	-2.0063052449923684	11.394320847645515	ROCK1;ROCK2
positive regulation of tumor necrosis factor production (GO:0032760)	2/44	0.002999921175636295449240531496570838498882949352264404296875	0.030955915360948930981077609203566680662333965301513671875	0.005320586799183717012506900090329509112052619457244873046875	0.059236703413678516716434074851349578239023685455322265625	-1.9475871280392303	11.313863285985917	PIK3R1;TLR4
response to fibroblast growth factor (GO:0071774)	3/187	0.004947658405876882194152077687476776191033422946929931640625	0.04169559920021226329112096209428273141384124755859375	0.01021247567265965751348577583712540217675268650054931640625	0.08455929856962196566882994375191628932952880859375	-2.1310664521108658	11.313492664103734	PPP2CB;PRKCD;PIK3R1
neuron projection morphogenesis (GO:0048812)	3/175	0.004112438856186451975605056219364996650256216526031494140625	0.037906637913537995221435750181626644916832447052001953125	0.008551794640434685901286826492651016451418399810791015625	0.07452901551469930108151373815417173318564891815185546875	-2.055939812353313	11.294796792096461	PAK1;PAK3;IGF1R
defense response to bacterium (GO:0042742)	3/179	0.00438040585253058646630908157248995848931372165679931640625	0.038584851552077935321616308783632121048867702484130859375	0.0090860519795205076098998375755400047637522220611572265625	0.07755928906229876684808033360241097398102283477783203125	-2.046976716900846	11.11634020868999	PRKCD;TLR4;IL6R
regulation of peptidyl-tyrosine phosphorylation (GO:0050730)	3/189	0.005096080996875592718231562372466214583255350589752197265625	0.0421955506541299152356572221833630464971065521240234375	0.01050624909354878032397007103782016201876103878021240234375	0.086130438113449392378839775119558908045291900634765625	-2.0929564931390248	11.049310610609426	TNK2;PRKCD;IL6R
positive regulation of tumor necrosis factor superfamily cytokine production (GO:1903557)	2/46	0.003274535790827314517270618665634174249134957790374755859375	0.033064824814695324695090761224491870962083339691162109375	0.005781480154950638557231901160093912039883434772491455078125	0.060911661754269298685304789842120953835546970367431640625	-1.9272523887018813	11.026927109424655	PIK3R1;TLR4
negative regulation of protein modification process (GO:0031400)	4/407	0.00656689113376301807079027383906577597372233867645263671875	0.04943078053414344530391844045880134217441082000732421875	0.0157908190988361833706488113193699973635375499725341796875	0.10229989375168624388123816970619373023509979248046875	-2.1920443545256942	11.016589644501263	PRKCD;DUSP8;PPM1E;IGF1R
cellular response to insulin stimulus (GO:0032869)	3/195	0.005557433955077225283536446198695557541213929653167724609375	0.045113287400038649954669978114907280541956424713134765625	0.01141703248282842364513811617143801413476467132568359375	0.0908971432286724556615098435941035859286785125732421875	-2.1104112264867	10.958561002204386	PAK1;PIK3R1;IGF1R
Fc receptor signaling pathway (GO:0038093)	3/352	0.027013586713442443165700268536966177634894847869873046875	0.09225546381990352984292513838227023370563983917236328125	0.051529872626072233121607979455802706070244312286376953125	0.1497078404715361521493122154424781911075115203857421875	-2.996429678788993	10.821352071064904	PAK1;PRKCD;PIK3R1
regulation of cell junction assembly (GO:1901888)	2/50	0.0038576917824081446810324802498826102237217128276824951171875	0.036714583860160278361295382865137071348726749420166015625	0.006756099832461357444779448400140609010122716426849365234375	0.06739820073828921287439897014337475411593914031982421875	-1.927056648229258	10.709976252638866	ROCK1;ROCK2
positive regulation of interleukin-6 production (GO:0032755)	2/51	0.004010488490456813603923791333727422170341014862060546875	0.03773505079657092642353433120661065913736820220947265625	0.007010639349460904591604393232273650937713682651519775390625	0.0688016239985586308680609590737731195986270904541015625	-1.927971321641976	10.640169542349433	IL6R;TLR4
response to bacterium (GO:0009617)	3/201	0.00604319260982127438863731327955974848009645938873291015625	0.04826420772217453192265423922435729764401912689208984375	0.01237232278480706985923642804436894948594272136688232421875	0.09303644875576112804882455975530319847166538238525390625	-2.0595924527735803	10.522092940956648	PRKCD;TLR4;IL6R
positive regulation of lipid biosynthetic process (GO:0046889)	2/52	0.00416606769339608433433408407609022106043994426727294921875	0.037906637913537995221435750181626644916832447052001953125	0.007269491063340303808881781577611036482267081737518310546875	0.06918550115454909221757162640642491169273853302001953125	-1.9130019887195595	10.484748180469007	PRKCD;IGF1R
regulation of epidermis development (GO:0045682)	2/53	0.004324419143274249588415614198311232030391693115234375	0.0385012801143126692782203690512687899172306060791015625	0.007532634272845751925717916464009249466471374034881591796875	0.06959225174168713612399272960828966461122035980224609375	-1.920954631561288	10.45667321889814	ROCK1;ROCK2
regulation of neuron death (GO:1901214)	3/225	0.00823682581297214590210220563903931179083883762359619140625	0.0565829887672984199742387545484234578907489776611328125	0.0166452893420999149809436090663439244963228702545166015625	0.10441136041862673911051473396582878194749355316162109375	-2.1718353199245253	10.422942248419123	SRPK2;ROCK1;RRAS2
positive regulation of extrinsic apoptotic signaling pathway (GO:2001238)	2/57	0.00498534338263407518498926407346516498364508152008056640625	0.04169559920021226329112096209428273141384124755859375	0.0086277104907106806630512352285222732461988925933837890625	0.07452901551469930108151373815417173318564891815185546875	-1.9191938194944997	10.174131983128406	PPP2R1B;BMPR1B
cellular component disassembly involved in execution phase of apoptosis (GO:0006921)	2/53	0.004324419143274249588415614198311232030391693115234375	0.0385012801143126692782203690512687899172306060791015625	0.007532634272845751925717916464009249466471374034881591796875	0.06959225174168713612399272960828966461122035980224609375	-1.8442748498885377	10.039268556510713	ROCK1;PRKCD
platelet activation (GO:0030168)	3/205	0.00638075970794381441830722678787424229085445404052734375	0.048470358148417234944727027823319076560437679290771484375	0.0130340918546718483039814628909880411811172962188720703125	0.09303644875576112804882455975530319847166538238525390625	-1.9857276946408915	10.036797312142832	PRKCD;MPL;PIK3R1
regulation of interleukin-8 production (GO:0032677)	2/52	0.00416606769339608433433408407609022106043994426727294921875	0.037906637913537995221435750181626644916832447052001953125	0.007269491063340303808881781577611036482267081737518310546875	0.06918550115454909221757162640642491169273853302001953125	-1.8273439198472226	10.015274919569338	IL6R;TLR4
regulation of osteoclast differentiation (GO:0045670)	2/54	0.004485532618382868756679027200107157113961875438690185546875	0.03909495797916857917631006102965329773724079132080078125	0.0078000483485266801364499400506247184239327907562255859375	0.07020043513674012469749641240923665463924407958984375	-1.8503231831251132	10.004508783009582	PIK3R1;TLR4
cell projection morphogenesis (GO:0048858)	3/228	0.00853983488286393088717574073598370887339115142822265625	0.057487668967571826927898115400239476002752780914306640625	0.0172308019185257836614066917491072672419250011444091796875	0.1046941524847422033683841391393798403441905975341796875	-2.0696441494735	9.857743243371218	PAK1;PAK3;IGF1R
adaptive immune response based on somatic recombination of immune receptors built from immunoglobulin superfamily domains (GO:0002460)	2/57	0.00498534338263407518498926407346516498364508152008056640625	0.04169559920021226329112096209428273141384124755859375	0.0086277104907106806630512352285222732461988925933837890625	0.07452901551469930108151373815417173318564891815185546875	-1.8291880739121533	9.696988754813997	PRKCD;TLR4
positive regulation of lymphocyte activation (GO:0051251)	3/243	0.01015318495596934621205686966050052433274686336517333984375	0.0618149789966369045401961557217873632907867431640625	0.02033141609198184374118767436812049709260463714599609375	0.11327589504939526710014519039759761653840541839599609375	-2.0926506485793497	9.605199164674419	PAK1;PIK3R1;TLR4
positive regulation of cellular component biogenesis (GO:0044089)	3/249	0.01084493141385454821612466247415795805864036083221435546875	0.0623583556296636587479298441394348628818988800048828125	0.0216527220745643435295679779528654762543737888336181640625	0.11329170186870445025117959403360146097838878631591796875	-2.098471581743662	9.493606011763998	PAK1;ROCK1;PPM1E
regulation of lipid metabolic process (GO:0019216)	3/245	0.0103807982276360281914673322489761631004512310028076171875	0.061836697355990156987903816343532525934278964996337890625	0.0207666940013733099246184821140559506602585315704345703125	0.11327589504939526710014519039759761653840541839599609375	-2.07022248331919	9.456357091322309	PRKCD;PIK3R1;IGF1R
regulation of cytokine production (GO:0001817)	4/482	0.01173545148652125995336614749930959078483283519744873046875	0.06550142210513192064791354596309247426688671112060546875	0.0273117071137439319794548708841830375604331493377685546875	0.1187945793390809134937313729096786119043827056884765625	-2.1269597692156297	9.454636026399303	MPL;PIK3R1;TLR4;IL6R
leukocyte migration (GO:0050900)	3/226	0.0083371070405922793888908728376918588764965534210205078125	0.0565829887672984199742387545484234578907489776611328125	0.016839182597379410977200819843346835114061832427978515625	0.10467393816186676414048406513757072389125823974609375	-1.966671570479876	9.414533508893143	ROCK1;PIK3R1;IL6R
negative regulation of angiogenesis (GO:0016525)	2/64	0.006246349001110314096141262751871181535534560680389404296875	0.04826420772217453192265423922435729764401912689208984375	0.010704596870560030563712672346809995360672473907470703125	0.08689613930219318438386011393959051929414272308349609375	-1.8498303908276514	9.38929167448826	ROCK1;ROCK2
positive regulation of osteoblast differentiation (GO:0045669)	2/59	0.005332174488400477467553439936409631627611815929412841796875	0.043713272043520746967804058158435509540140628814697265625	0.009200464435149768860355834476649761199951171875	0.07773453624800008565642883695545606315135955810546875	-1.792622629380227	9.382579944961659	BMPR1B;IL6R
negative regulation of blood vessel morphogenesis (GO:2000181)	2/66	0.00663064783154427607458902826920166262425482273101806640625	0.04946104868935730092260882884147576987743377685546875	0.01133472848187504385120139005493911099620163440704345703125	0.0908971432286724556615098435941035859286785125732421875	-1.8499631171432145	9.279512613351594	ROCK1;ROCK2
cell part morphogenesis (GO:0032990)	3/248	0.0107277824662892866391938895276325638405978679656982421875	0.0623583556296636587479298441394348628818988800048828125	0.0214292801526135244516435562900369404815137386322021484375	0.11329170186870445025117959403360146097838878631591796875	-2.0435633228894137	9.267392935789141	PAK1;PAK3;IGF1R
response to insulin (GO:0032868)	3/246	0.010495716792537461425904865564007195644080638885498046875	0.06197464805554042666102532166405580937862396240234375	0.0209862664461553903583190816561909741722047328948974609375	0.11327589504939526710014519039759761653840541839599609375	-2.027322983335394	9.238081102520148	PAK1;PIK3R1;IGF1R
